CountyDesc,ProgramGroupYear,FnsReportDate,order,ProgramCode,Name,CDSCode,SiteName,MealTypeCode,MlsServedFree,MlsServedRedc,MlsServedPaid,MlsServedTotal
SANTA CLARA,2017,Apr 2017,10,NSLP,Santa Clara Unified School District,43696746049027,SUTTER ELEMENTARY,NSLP_LUNCH,594,160,"2,121","2,875"
SANTA CLARA,2017,Apr 2017,10,NSLP,Santa Clara Unified School District,43696746049035,Washington Elementary                                           ,NSLP_BREAKFAST,81,67,497,645
SANTA CLARA,2017,Apr 2017,10,NSLP,Santa Clara Unified School District,43696746049035,Washington Elementary                                           ,NSLP_LUNCH,114,104,"1,774","1,992"
SANTA CLARA,2017,Apr 2017,10,NSLP,Santa Clara Unified School District,43696746049043,WESTWOOD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,453,173,140,766
SANTA CLARA,2017,Apr 2017,10,NSLP,Santa Clara Unified School District,43696746049043,WESTWOOD ELEMENTARY,NSLP_LUNCH,"1,166",437,"1,562","3,165"
SANTA CLARA,2017,Apr 2017,10,NSLP,Santa Clara Unified School District,43696744330247,Wilson Alternative                                              ,NSLP_BREAKFAST_SEVERENEED,33,0,7,40
SANTA CLARA,2017,Apr 2017,10,NSLP,Santa Clara Unified School District,43696744330247,Wilson Alternative                                              ,NSLP_LUNCH,89,38,12,139
SANTA CLARA,2017,Apr 2017,10,NSLP,Saratoga Union Elementary School District,43696826049068,ARGONAUT ELEMENTARY,NSLP_BREAKFAST,2,0,271,273
SANTA CLARA,2017,Apr 2017,10,NSLP,Saratoga Union Elementary School District,43696826049068,ARGONAUT ELEMENTARY,NSLP_LUNCH,11,0,"1,441","1,452"
SANTA CLARA,2017,Apr 2017,10,NSLP,Saratoga Union Elementary School District,43696826049084,FOOTHILL ELEMENTARY,NSLP_BREAKFAST,18,6,199,223
SANTA CLARA,2017,Apr 2017,10,NSLP,Saratoga Union Elementary School District,43696826049084,FOOTHILL ELEMENTARY,NSLP_LUNCH,54,10,"1,248","1,312"
SANTA CLARA,2017,Apr 2017,10,NSLP,Saratoga Union Elementary School District,43696826049092,Redwood Middle                                                  ,NSLP_LUNCH,36,0,"1,948","1,984"
SANTA CLARA,2017,Apr 2017,10,NSLP,Saratoga Union Elementary School District,43696826049100,SARATOGA ELEMENTARY,NSLP_BREAKFAST,22,0,413,435
SANTA CLARA,2017,Apr 2017,10,NSLP,Saratoga Union Elementary School District,43696826049100,SARATOGA ELEMENTARY,NSLP_LUNCH,53,0,891,944
SANTA CLARA,2017,Apr 2017,10,NSLP,South Valley Charter School,43695836118541,Charter School of Morgan Hill,NSLP_LUNCH,184,31,"1,282","1,497"
SANTA CLARA,2017,Apr 2017,10,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),,STAR HOUSE I,NSLP_BREAKFAST_SEVERENEED,149,0,0,149
SANTA CLARA,2017,Apr 2017,10,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),,STAR HOUSE I,NSLP_LUNCH,107,0,0,107
SANTA CLARA,2017,Apr 2017,10,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),,STAR HOUSE III,NSLP_BREAKFAST_SEVERENEED,118,0,0,118
SANTA CLARA,2017,Apr 2017,10,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),,STAR HOUSE III,NSLP_LUNCH,59,0,0,59
SANTA CLARA,2017,Apr 2017,10,NSLP,ST ELIZABETH SETON SCHOOL,43696416979470,St. Elizabeth Seton                                             ,NSLP_BREAKFAST_SEVERENEED,"1,191",387,288,"1,866"
SANTA CLARA,2017,Apr 2017,10,NSLP,ST ELIZABETH SETON SCHOOL,43696416979470,St. Elizabeth Seton                                             ,NSLP_LUNCH,"1,560",481,350,"2,391"
SANTA CLARA,2017,Apr 2017,10,NSLP,ST PATRICK ELEM CATHOLIC,43696666980221,St. Patrick Elementary                                          ,NSLP_LUNCH,"1,432",411,387,"2,230"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049142,Bishop Elementary                                               ,NSLP_BREAKFAST_SEVERENEED,"1,934",500,240,"2,674"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049142,Bishop Elementary                                               ,NSLP_LUNCH,"3,725","1,095",772,"5,592"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049167,CHERRY CHASE ELEMENTARY,NSLP_BREAKFAST,82,5,468,555
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049167,CHERRY CHASE ELEMENTARY,NSLP_LUNCH,156,12,"2,269","2,437"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049241,Columbia Middle                                                 ,NSLP_BREAKFAST_SEVERENEED,"2,270",632,552,"3,454"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049241,Columbia Middle                                                 ,NSLP_LUNCH,"2,916",851,"1,016","4,783"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049175,CUMBERLAND ELEMENTARY,NSLP_BREAKFAST,166,24,586,776
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049175,CUMBERLAND ELEMENTARY,NSLP_LUNCH,274,83,"2,463","2,820"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049191,ELLIS ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,"1,198",258,320,"1,776"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049191,ELLIS ELEMENTARY,NSLP_LUNCH,"1,840",560,984,"3,384"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049217,FAIRWOOD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,494,158,448,"1,100"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049217,FAIRWOOD ELEMENTARY,NSLP_LUNCH,864,314,"1,087","2,265"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049233,LAKEWOOD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,"1,496",247,280,"2,023"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049233,LAKEWOOD ELEMENTARY,NSLP_LUNCH,"2,314",714,846,"3,874"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049282,SAN MIGUEL ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,449,136,35,620
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049282,SAN MIGUEL ELEMENTARY,NSLP_LUNCH,"2,446",699,431,"3,576"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049258,Sunnyvale Middle                                                ,NSLP_BREAKFAST_SEVERENEED,"1,171",158,563,"1,892"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049258,Sunnyvale Middle                                                ,NSLP_LUNCH,"1,855",338,"1,908","4,101"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049159,VARGAS ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,"1,171",284,220,"1,675"
SANTA CLARA,2017,Apr 2017,10,NSLP,Sunnyvale School District,43696906049159,VARGAS ELEMENTARY,NSLP_LUNCH,"2,434",676,699,"3,809"
SANTA CLARA,2017,Apr 2017,10,NSLP,Union Elementary School District,43697086049290,ALTA VISTA ELEMENTARY,NSLP_LUNCH,84,60,"1,873","2,017"
SANTA CLARA,2017,Apr 2017,10,NSLP,Union Elementary School District,43697086049316,CARLTON ELEMENTARY,NSLP_LUNCH,203,29,"1,328","1,560"
SANTA CLARA,2017,Apr 2017,10,NSLP,Union Elementary School District,43697086049332,DARTMOUTH MIDDLE,NSLP_BREAKFAST_SEVERENEED,511,138,34,683
SANTA CLARA,2017,Apr 2017,10,NSLP,Union Elementary School District,43697086049332,DARTMOUTH MIDDLE,NSLP_LUNCH,775,179,416,"1,370"
SANTA CLARA,2017,Apr 2017,10,NSLP,Union Elementary School District,43697086049357,GUADALUPE ELEMENTARY,NSLP_LUNCH,290,105,"1,605","2,000"
SANTA CLARA,2017,Apr 2017,10,NSLP,Union Elementary School District,43697086049373,LIETZ ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,383,112,128,623
SANTA CLARA,2017,Apr 2017,10,NSLP,Union Elementary School District,43697086049373,LIETZ ELEMENTARY,NSLP_LUNCH,"1,315",350,"1,174","2,839"
SANTA CLARA,2017,Apr 2017,10,NSLP,Union Elementary School District,43697086049407,NODDIN ELEMENTARY,NSLP_BREAKFAST,145,59,298,502
SANTA CLARA,2017,Apr 2017,10,NSLP,Union Elementary School District,43697086049407,NODDIN ELEMENTARY,NSLP_LUNCH,355,148,"1,263","1,766"
SANTA CLARA,2017,Apr 2017,10,NSLP,Union Elementary School District,43697086049415,OSTER ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,272,136,282,690
SANTA CLARA,2017,Apr 2017,10,NSLP,Union Elementary School District,43697086049415,OSTER ELEMENTARY,NSLP_LUNCH,457,269,"1,261","1,987"
SANTA CLARA,2017,Apr 2017,10,NSLP,Union Elementary School District,43697086049449,Union Middle                                                    ,NSLP_BREAKFAST_SEVERENEED,247,70,68,385
SANTA CLARA,2017,Apr 2017,10,NSLP,Union Elementary School District,43697086049449,Union Middle                                                    ,NSLP_LUNCH,271,84,776,"1,131"
SANTA CLARA,2017,Apr 2017,10,NSLP,Unity Care Group Inc.,,UNITY CARE #2,NSLP_BREAKFAST_SEVERENEED,111,0,0,111
SANTA CLARA,2017,Apr 2017,10,NSLP,Unity Care Group Inc.,,UNITY CARE #2,NSLP_LUNCH,92,0,0,92
SANTA CLARA,2017,Apr 2017,10,NSLP,Unity Care Group Inc.,,UNITY CARE #3,NSLP_BREAKFAST_SEVERENEED,82,0,0,82
SANTA CLARA,2017,Apr 2017,10,NSLP,Unity Care Group Inc.,,UNITY CARE #3,NSLP_LUNCH,59,0,0,59
SANTA CLARA,2017,Apr 2017,10,NSLP,Unity Care Group Inc.,,UNITY CARE #5,NSLP_BREAKFAST_SEVERENEED,129,0,0,129
SANTA CLARA,2017,Apr 2017,10,NSLP,Unity Care Group Inc.,,UNITY CARE #5,NSLP_LUNCH,65,0,0,65
SANTA CLARA,2017,Apr 2017,10,NSLP,Unity Care Group Inc.,,UNITY CARE #7,NSLP_BREAKFAST_SEVERENEED,114,0,0,114
SANTA CLARA,2017,Apr 2017,10,NSLP,Unity Care Group Inc.,,UNITY CARE #7,NSLP_LUNCH,83,0,0,83
SANTA CLARA,2017,Apr 2017,10,NSLP,Unity Care Group Inc.,,UNITY CARE #8,NSLP_BREAKFAST_SEVERENEED,147,0,0,147
SANTA CLARA,2017,Apr 2017,10,NSLP,Unity Care Group Inc.,,UNITY CARE #8,NSLP_LUNCH,111,0,0,111
SANTA CLARA,2017,Apr 2017,10,NSLP,Voices College-Bound Language,,Franklin Mc Kinley,NSLP_BREAKFAST,365,86,86,537
SANTA CLARA,2017,Apr 2017,10,NSLP,Voices College-Bound Language,,Franklin Mc Kinley,NSLP_LUNCH,"2,517",853,538,"3,908"
SANTA CLARA,2017,Apr 2017,10,NSLP,Voices College-Bound Language,43104390131748,Voices College-Bound Language Academy at Morgan Hill,NSLP_BREAKFAST,66,2,23,91
SANTA CLARA,2017,Apr 2017,10,NSLP,Voices College-Bound Language,43104390131748,Voices College-Bound Language Academy at Morgan Hill,NSLP_LUNCH,798,295,331,"1,424"
SANTA CLARA,2017,Apr 2017,10,NSLP,Voices College-Bound Language,43104390132530,Voices College-Bound Language Academy at Mt. Pleasant,NSLP_BREAKFAST,201,34,11,246
SANTA CLARA,2017,Apr 2017,10,NSLP,Voices College-Bound Language,43104390132530,Voices College-Bound Language Academy at Mt. Pleasant,NSLP_LUNCH,"1,052",235,261,"1,548"
SAN MATEO,2017,May 2017,11,NSLP,ALL SOULS CHURCH SCHOOL,41690706978498,All Souls Catholic Elementary                                   ,NSLP_LUNCH,310,188,,498
SAN MATEO,2017,May 2017,11,NSLP,Bayshore Elementary School District,41688580000000,Bayshore Elementary School District,NSLP_BREAKFAST,389,150,129,668
SAN MATEO,2017,May 2017,11,NSLP,Bayshore Elementary School District,41688580000000,Bayshore Elementary School District,NSLP_LUNCH,"1,385",365,295,"2,045"
SAN MATEO,2017,May 2017,11,NSLP,Bayshore Elementary School District,,GARNET J ROBERTSON INTERMEDIATE,NSLP_BREAKFAST,339,72,96,507
SAN MATEO,2017,May 2017,11,NSLP,Bayshore Elementary School District,,GARNET J ROBERTSON INTERMEDIATE,NSLP_LUNCH,"1,061",209,199,"1,469"
SAN MATEO,2017,May 2017,11,NSLP,Belmont-Redwood Shores Elementary School District,41688666043434,CENTRAL ELEMENTARY,NSLP_LUNCH,148,106,"1,658","1,912"
SAN MATEO,2017,May 2017,11,NSLP,Belmont-Redwood Shores Elementary School District,41688666043442,CIPRIANI ELEMENTARY,NSLP_LUNCH,180,16,"1,001","1,197"
SAN MATEO,2017,May 2017,11,NSLP,Belmont-Redwood Shores Elementary School District,41688666043459,FOX ELEMENTARY,NSLP_LUNCH,152,64,"2,049","2,265"
SAN MATEO,2017,May 2017,11,NSLP,Belmont-Redwood Shores Elementary School District,41688666043475,NESBIT ELEMENTARY,NSLP_LUNCH,"1,845",364,"1,108","3,317"
SAN MATEO,2017,May 2017,11,NSLP,Belmont-Redwood Shores Elementary School District,41688666043483,RALSTON INTERMEDIATE,NSLP_LUNCH,730,405,"3,625","4,760"
SAN MATEO,2017,May 2017,11,NSLP,Belmont-Redwood Shores Elementary School District,41688660121111,Redwood Shores Elementary,NSLP_LUNCH,193,82,"1,220","1,495"
SAN MATEO,2017,May 2017,11,NSLP,Belmont-Redwood Shores Elementary School District,41688666114771,SANDPIPER ELEMENTARY,NSLP_LUNCH,224,116,"1,603","1,943"
SAN MATEO,2017,May 2017,11,NSLP,Brisbane Elementary School District,41688746043491,Brisbane Elementary,NSLP_LUNCH,508,107,"1,051","1,666"
SAN MATEO,2017,May 2017,11,NSLP,Brisbane Elementary School District,41688746043509,Lipman Middle,NSLP_LUNCH,536,156,472,"1,164"
SAN MATEO,2017,May 2017,11,NSLP,Brisbane Elementary School District,41688746043517,Panorama Elementary,NSLP_BREAKFAST_SEVERENEED,210,0,38,248
SAN MATEO,2017,May 2017,11,NSLP,Brisbane Elementary School District,41688746043517,Panorama Elementary,NSLP_LUNCH,322,49,276,647
SAN MATEO,2017,May 2017,11,NSLP,Burlingame Elementary School District,41688826043525,Burlingame Intermediate                                         ,NSLP_LUNCH,"1,129",299,"2,572","4,000"
SAN MATEO,2017,May 2017,11,NSLP,Burlingame Elementary School District,41688826043541,FRANKLIN ELEMENTARY,NSLP_LUNCH,385,137,"2,836","3,358"
SAN MATEO,2017,May 2017,11,NSLP,Burlingame Elementary School District,41688820133157,Hoover Elementary,NSLP_LUNCH,17,0,866,883
SAN MATEO,2017,May 2017,11,NSLP,Burlingame Elementary School District,41688826043566,LINCOLN ELEMENTARY,NSLP_LUNCH,360,64,"1,672","2,096"
SAN MATEO,2017,May 2017,11,NSLP,Burlingame Elementary School District,41688826043574,MCKINLEY ELEMENTARY,NSLP_LUNCH,"1,012",256,"3,059","4,327"
SAN MATEO,2017,May 2017,11,NSLP,Burlingame Elementary School District,41688826043590,ROOSEVELT ELEMENTARY,NSLP_LUNCH,545,88,"1,405","2,038"
SAN MATEO,2017,May 2017,11,NSLP,Burlingame Elementary School District,41688826043608,WASHINGTON ELEMENTARY,NSLP_LUNCH,914,72,693,"1,679"
SAN MATEO,2017,May 2017,11,NSLP,Cabrillo Unified School District,41688906043616,Alvin S. Hatch Elementary                                       ,NSLP_BREAKFAST_SEVERENEED,"1,313",98,643,"2,054"
SAN MATEO,2017,May 2017,11,NSLP,Cabrillo Unified School District,41688906043616,Alvin S. Hatch Elementary                                       ,NSLP_LUNCH,"3,217",575,443,"4,235"
SAN MATEO,2017,May 2017,11,NSLP,Cabrillo Unified School District,41688906043624,EL GRANADA ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,"1,191",53,367,"1,611"
SAN MATEO,2017,May 2017,11,NSLP,Cabrillo Unified School District,41688906043624,EL GRANADA ELEMENTARY,NSLP_LUNCH,"2,329",330,483,"3,142"
SAN MATEO,2017,May 2017,11,NSLP,Cabrillo Unified School District,41688906043632,FARALLONE VIEW ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,996,122,245,"1,363"
SAN MATEO,2017,May 2017,11,NSLP,Cabrillo Unified School District,41688906043632,FARALLONE VIEW ELEMENTARY,NSLP_LUNCH,"1,829",260,337,"2,426"
SAN MATEO,2017,May 2017,11,NSLP,Cabrillo Unified School District,41688904132817,HALF MOON BAY HIGH,NSLP_BREAKFAST_SEVERENEED,"2,743",442,45,"3,230"
SAN MATEO,2017,May 2017,11,NSLP,Cabrillo Unified School District,41688904132817,HALF MOON BAY HIGH,NSLP_LUNCH,"3,981",539,78,"4,598"
SAN MATEO,2017,May 2017,11,NSLP,Cabrillo Unified School District,41688906043657,KINGS MOUNTAIN ELEMENTARY,NSLP_LUNCH,41,0,163,204
SAN MATEO,2017,May 2017,11,NSLP,Cabrillo Unified School District,41688906043665,Manuel F. Cunha Intermediate                                    ,NSLP_BREAKFAST_SEVERENEED,"1,875",315,277,"2,467"
SAN MATEO,2017,May 2017,11,NSLP,Cabrillo Unified School District,41688906043665,Manuel F. Cunha Intermediate                                    ,NSLP_LUNCH,"2,331",340,202,"2,873"
SAN MATEO,2017,May 2017,11,NSLP,Cabrillo Unified School District,41688904130027,Pilarcitos Alternative High (Continuation)                      ,NSLP_LUNCH,415,0,0,415
SAN MATEO,2017,May 2017,11,NSLP,Design Tech High,41690470129759,Design Tech High,NSLP_LUNCH,62,55,496,613
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043723,Benjamin Franklin Intermediate                                  ,NSLP_BREAKFAST_SEVERENEED,950,50,115,"1,115"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043723,Benjamin Franklin Intermediate                                  ,NSLP_LUNCH,"2,956",634,"1,109","4,699"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043772,DANIEL WEBSTER ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,837,279,118,"1,234"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043772,DANIEL WEBSTER ELEMENTARY,NSLP_LUNCH,"3,579","1,081","1,820","6,480"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043780,FERNANDO RIVERA INTERMEDIATE,NSLP_BREAKFAST_SEVERENEED,337,99,35,471
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043780,FERNANDO RIVERA INTERMEDIATE,NSLP_LUNCH,"1,274",539,"1,026","2,839"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043798,Franklin Delano Roosevelt Elementary                            ,NSLP_BREAKFAST_SEVERENEED,411,108,105,624
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043798,Franklin Delano Roosevelt Elementary                            ,NSLP_LUNCH,"1,710",871,"1,602","4,183"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043806,GARDEN VILLAGE ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,925,208,124,"1,257"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043806,GARDEN VILLAGE ELEMENTARY,NSLP_LUNCH,"2,665",807,"1,348","4,820"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043822,George Washington Elementary                                    ,NSLP_BREAKFAST_SEVERENEED,775,207,119,"1,101"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043822,George Washington Elementary                                    ,NSLP_LUNCH,"2,731","1,241","1,614","5,586"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043848,John F. Kennedy Elementary                                      ,NSLP_BREAKFAST_SEVERENEED,892,94,76,"1,062"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043848,John F. Kennedy Elementary                                      ,NSLP_LUNCH,"3,213",800,"1,361","5,374"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043855,Margaret Pauline Brown Elementary                               ,NSLP_BREAKFAST_SEVERENEED,752,118,161,"1,031"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043855,Margaret Pauline Brown Elementary                               ,NSLP_LUNCH,"2,155",729,"1,346","4,230"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043897,Marjorie H. Tobias Elementary                                   ,NSLP_BREAKFAST,554,131,249,934
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043897,Marjorie H. Tobias Elementary                                   ,NSLP_LUNCH,"1,041",404,"2,512","3,957"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,,STATE PRESCHOOL (GENERAL PERSHING),NSLP_LUNCH,"1,758",676,509,"2,943"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166115364,Susan B. Anthony Elementary                                     ,NSLP_BREAKFAST_SEVERENEED,988,168,178,"1,334"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166115364,Susan B. Anthony Elementary                                     ,NSLP_LUNCH,"4,088","1,159","1,685","6,932"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043871,THOMAS EDISON ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,436,228,173,837
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043871,THOMAS EDISON ELEMENTARY,NSLP_LUNCH,"2,284","1,198","2,068","5,550"
SAN MATEO,2017,May 2017,11,NSLP,Jefferson Elementary School District,41689166043756,Thomas R. Pollicita Middle                                      ,NSLP_BREAKFAST_SEVERENEED,504,96,29,629
